column,dtype,rows,non_null,nulls,null_rate,zero_rate,min,median,max
away_lineup_vs_lhp_woba,float64,12148,11890,258,0.02123806387882779,0.0,0.0494444444444444,0.31568680973348373,0.8729375
home_lineup_vs_lhp_woba,float64,12148,11917,231,0.019015475798485348,8.231807704972011e-05,0.0,0.3159389521890914,0.7702962962962963
lineup_platoon_woba_diff,float64,12148,11929,219,0.018027658873888706,0.0,-0.6194267326876023,0.0004747772208298,0.3907248677248677
home_lineup_platoon_woba,float64,12148,11989,159,0.013088574250905498,0.0,0.0907142857142857,0.316641486034382,0.5631666666666667
away_lineup_platoon_woba,float64,12148,11995,153,0.012594665788607178,0.0,0.0593333333333333,0.3159515842759137,0.8729375
away_lineup_vs_rhp_woba,float64,12148,12039,109,0.008972670398419492,0.0,0.0771428571428571,0.3156246880509258,0.5895
home_lineup_vs_rhp_woba,float64,12148,12049,99,0.008149489627922292,0.0,0.0741666666666666,0.3162646468151083,0.5631666666666667
lineup_previous_starter_return_diff,float64,12148,12070,78,0.006420810009878169,0.2850675008231808,-0.5555555555555556,0.0,0.5555555555555556
lineup_woba_diff,float64,12148,12070,78,0.006420810009878169,0.0,-0.3439791666666666,0.0004444510636693,0.3320073815073815
team_woba_diff,float64,12148,12070,78,0.006420810009878169,0.0,-0.2902424242424244,-0.0001667400518748,0.2554278074866311
travel_distance_diff,float64,12148,12070,78,0.006420810009878169,0.6786302271978927,-3278.945542105977,0.0,2689.469726944023
travel_rest_diff,float64,12148,12070,78,0.006420810009878169,0.8999012183075403,-4.0,0.0,4.0
travel_timezone_shift_diff,float64,12148,12070,78,0.006420810009878169,0.7952749423773461,-5.0,0.0,4.0
away_lineup_3to5_woba,float64,12148,12071,77,0.006338491932828449,0.0002469542311491604,0.0,0.3347068215853708,0.7273724718095579
away_bullpen_fip_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0,-0.8999999999999999,3.9353106039297625,19.6
away_bullpen_whip_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0002469542311491604,0.0,1.2857142857142858,4.285714285714287
away_lineup_avg_ops,float64,12148,12072,76,0.006256173855778729,0.0,0.1785714285714285,0.7166621697203537,1.4666666666666668
away_lineup_avg_woba,float64,12148,12072,76,0.006256173855778729,0.0,0.0771428571428571,0.31707374038582276,0.6049375000000001
away_lineup_bottom4_ops,float64,12148,12072,76,0.006256173855778729,0.0006585446163977609,0.0,0.6588306217377567,1.9472222222222224
away_lineup_previous_starter_missing_count,float64,12148,12072,76,0.006256173855778729,0.030704642739545603,0.0,2.0,6.0
away_lineup_previous_starter_return_rate,float64,12148,12072,76,0.006256173855778729,0.0,0.3333333333333333,0.7777777777777778,1.0
away_lineup_top3_woba,float64,12148,12072,76,0.006256173855778729,0.00016463615409944023,0.0,0.34171822584336564,0.7986666666666666
away_lineup_weighted_woba_by_order,float64,12148,12072,76,0.006256173855778729,0.0,0.0894407894736842,0.3204941425753196,0.6026739130434783
away_team_ops_last_14d,float64,12148,12072,76,0.006256173855778729,0.0,0.2903225806451612,0.7174089135978856,1.2905982905982905
away_team_ops_last_30d,float64,12148,12072,76,0.006256173855778729,0.0,0.2903225806451612,0.7172452398158276,1.2905982905982905
away_team_ops_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0,0.2903225806451612,0.7104577263741861,1.2905982905982905
away_team_recent_10g_win_rate,float64,12148,12072,76,0.006256173855778729,0.009466578860717813,0.0,0.5,1.0
away_team_recent_7g_win_rate,float64,12148,12072,76,0.006256173855778729,0.019015475798485348,0.0,0.5714285714285714,1.0
away_team_runs_allowed_per_game_to_date,float64,12148,12072,76,0.006256173855778729,0.0004939084622983208,0.0,4.327727529677784,16.0
away_team_runs_per_game_to_date,float64,12148,12072,76,0.006256173855778729,0.0004115903852486006,0.0,4.384615384615385,12.0
away_team_woba_season_to_date,float64,12148,12072,76,0.006256173855778729,0.0,0.1270967741935484,0.3150336580576952,0.5393333333333334
away_travel_distance_miles,float64,12148,12072,76,0.006256173855778729,0.6769838656568983,0.0,0.0,5781.110381139521
away_travel_rest_days,float64,12148,12072,76,0.006256173855778729,0.3934804082976622,0.0,1.0,8.0
away_travel_timezone_shift,float64,12148,12072,76,0.006256173855778729,0.8041652946987159,-16.0,0.0,5.0
home_lineup_top3_woba,float64,12148,12073,75,0.006173855778729009,0.0002469542311491604,0.0,0.3419690886538712,0.9358111877844664
home_bullpen_fip_season_to_date,float64,12148,12074,74,0.006091537701679289,0.0,0.4333333333333335,3.9367414381482932,14.35
home_bullpen_whip_season_to_date,float64,12148,12074,74,0.006091537701679289,8.231807704972011e-05,0.0,1.2857142857142858,4.333333333333333
home_lineup_3to5_woba,float64,12148,12074,74,0.006091537701679289,0.00016463615409944023,0.0,0.3350756492942396,1.0326666666666666
home_lineup_avg_ops,float64,12148,12074,74,0.006091537701679289,0.0,0.0952380952380952,0.7175193996496445,1.4862874779541446
home_lineup_avg_woba,float64,12148,12074,74,0.006091537701679289,0.0,0.1038333333333333,0.3176686211257077,0.6288827160493828
home_lineup_bottom4_ops,float64,12148,12074,74,0.006091537701679289,0.0007408626934474811,0.0,0.6614228281914085,3.0
home_lineup_previous_starter_missing_count,float64,12148,12074,74,0.006091537701679289,0.030540006585446165,0.0,2.0,6.0
home_lineup_previous_starter_return_rate,float64,12148,12074,74,0.006091537701679289,0.0,0.3333333333333333,0.7777777777777778,1.0
home_lineup_weighted_woba_by_order,float64,12148,12074,74,0.006091537701679289,0.0,0.107076923076923,0.3210290784136318,0.6646850000000002
home_team_ops_last_14d,float64,12148,12074,74,0.006091537701679289,0.0,0.2,0.7131210735744794,1.2903665814151748
home_team_ops_last_30d,float64,12148,12074,74,0.006091537701679289,0.0,0.2,0.7172943670838133,1.2903665814151748
home_team_ops_season_to_date,float64,12148,12074,74,0.006091537701679289,0.0,0.2,0.7097754065414402,1.2903665814151748
home_team_recent_10g_win_rate,float64,12148,12074,74,0.006091537701679289,0.009713533091866974,0.0,0.5,1.0
home_team_recent_7g_win_rate,float64,12148,12074,74,0.006091537701679289,0.019262430029634507,0.0,0.4285714285714285,1.0
home_team_runs_allowed_per_game_to_date,float64,12148,12074,74,0.006091537701679289,0.0004115903852486006,0.0,4.333333333333333,12.0
home_team_runs_per_game_to_date,float64,12148,12074,74,0.006091537701679289,0.0004939084622983208,0.0,4.379436194311603,16.0
home_team_woba_season_to_date,float64,12148,12074,74,0.006091537701679289,0.0,0.089,0.3146691946137611,0.5251764705882354
home_travel_distance_miles,float64,12148,12074,74,0.006091537701679289,0.8387388870595983,0.0,0.0,6073.706693892163
home_travel_rest_days,float64,12148,12074,74,0.006091537701679289,0.38812973328943035,0.0,1.0,8.0
home_travel_timezone_shift,float64,12148,12074,74,0.006091537701679289,0.8975139940730984,-17.0,0.0,5.0
away_sp_id,float64,12148,12141,7,0.0005762265393480408,0.0,425794.0,642547.0,829272.0
home_sp_id,float64,12148,12143,5,0.0004115903852486006,0.0,425794.0,642547.0,829272.0
wind_speed,float64,12148,12147,1,8.231807704972011e-05,0.1783832729667435,0.0,7.0,36.0
away_bullpen_fatigue_score,float64,12148,12148,0,0.0,0.012018439249259136,0.0,14.633333333333333,50.8
away_bullpen_ip_last_1d,float64,12148,12148,0,0.0,0.36022390516957525,0.0,2.333333333333333,14.333333333333334
away_bullpen_ip_last_3d,float64,12148,12148,0,0.0,0.014899571945999342,0.0,7.333333333333333,25.0
away_bullpen_ip_last_5d,float64,12148,12148,0,0.0,0.012018439249259136,0.0,14.0,32.0
away_closer_used_yesterday,float64,12148,12148,0,0.0,0.748847546921304,0.0,0.0,1.0
away_estimated_high_leverage_role_fatigue_score,float64,12148,12148,0,0.0,0.9698715837998024,0.0,0.0,6.0
away_high_leverage_rp_fatigue_score,float64,12148,12148,0,0.0,0.3345406651300626,0.0,1.6666666666666663,12.0
away_lineup_available_ratio,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
away_lineup_confidence,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
away_lineup_expected_starter_ratio,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
away_lineup_injury_absence_signal_count,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
away_lineup_lefty_ratio,float64,12148,12148,0,0.0,0.003375041159038525,0.0,0.4444444444444444,1.0
away_lineup_platoon_advantage_ratio,float64,12148,12148,0,0.0,0.001975633849193283,0.0,0.5555555555555556,1.0
away_lineup_player_count,float64,12148,12148,0,0.0,0.0,9.0,9.0,9.0
away_lineup_rest_signal_count,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
away_lineup_same_hand_ratio,float64,12148,12148,0,0.0,0.009713533091866974,0.0,0.4444444444444444,1.0
away_score,float64,12148,12148,0,0.0,0.07136977280210734,0.0,4.0,28.0
away_team,str,12148,12148,0,0.0,,,,
away_travel_away_game_streak,int64,12148,12148,0,0.0,0.0,1.0,4.0,13.0
away_travel_home_game_streak,int64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
away_travel_is_back_to_back,float64,12148,12148,0,0.0,0.5125123477115574,0.0,0.0,1.0
away_travel_travel_day,float64,12148,12148,0,0.0,0.8012018439249259,0.0,0.0,1.0
bullpen_fatigue_diff,float64,12148,12148,0,0.0,0.01382943694435298,-28.566666666666663,-0.9000000000000004,36.633333333333326
game_date,"datetime64[us, UTC]",12148,12148,0,0.0,,,,
game_id,int64,12148,12148,0,0.0,0.0,632169.0,717567.5,778564.0
home_bullpen_fatigue_score,float64,12148,12148,0,0.0,0.012347711557458018,0.0,15.85,45.13333333333333
home_bullpen_ip_last_1d,float64,12148,12148,0,0.0,0.3469706947645703,0.0,3.0,13.666666666666666
home_bullpen_ip_last_3d,float64,12148,12148,0,0.0,0.015311162331247942,0.0,8.0,24.666666666666664
home_bullpen_ip_last_5d,float64,12148,12148,0,0.0,0.012347711557458018,0.0,14.666666666666666,35.33333333333333
home_closer_used_yesterday,float64,12148,12148,0,0.0,0.7276918011195258,0.0,0.0,1.0
home_estimated_high_leverage_role_fatigue_score,float64,12148,12148,0,0.0,0.9745637141916365,0.0,0.0,6.666666666666666
home_field_advantage,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
home_high_leverage_rp_fatigue_score,float64,12148,12148,0,0.0,0.330589397431676,0.0,1.6666666666666663,11.666666666666666
home_lineup_available_ratio,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
home_lineup_confidence,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
home_lineup_expected_starter_ratio,float64,12148,12148,0,0.0,0.0,1.0,1.0,1.0
home_lineup_injury_absence_signal_count,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
home_lineup_lefty_ratio,float64,12148,12148,0,0.0,0.002881132696740204,0.0,0.4444444444444444,1.0
home_lineup_platoon_advantage_ratio,float64,12148,12148,0,0.0,0.0017286796180441225,0.0,0.5555555555555556,1.0
home_lineup_player_count,float64,12148,12148,0,0.0,0.0,9.0,9.0,9.0
home_lineup_rest_signal_count,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
home_lineup_same_hand_ratio,float64,12148,12148,0,0.0,0.011030622324662495,0.0,0.4444444444444444,1.0
home_score,float64,12148,12148,0,0.0,0.06042146855449457,0.0,4.0,22.0
home_team,str,12148,12148,0,0.0,,,,
home_team_win,int64,12148,12148,0,0.0,0.46863681264405666,0.0,1.0,1.0
home_travel_away_game_streak,int64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
home_travel_home_game_streak,int64,12148,12148,0,0.0,0.0,1.0,4.0,13.0
home_travel_is_back_to_back,float64,12148,12148,0,0.0,0.5166282515640435,0.0,0.0,1.0
home_travel_travel_day,float64,12148,12148,0,0.0,0.9161178794863352,0.0,0.0,1.0
humidity,float64,12148,12148,0,0.0,0.0,3.0,59.0,100.0
is_dome,int64,12148,12148,0,0.0,0.8253210405004939,0.0,0.0,1.0
lineup_confidence_diff,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
lineup_injury_absence_signal_diff,float64,12148,12148,0,0.0,1.0,0.0,0.0,0.0
lineup_platoon_advantage_diff,float64,12148,12148,0,0.0,0.16957523872242344,-1.0,0.0,1.0
prediction_mode,str,12148,12148,0,0.0,,,,
season,int64,12148,12148,0,0.0,0.0,2021.0,2023.0,2025.0
source_file,str,12148,12148,0,0.0,,,,
temperature,int64,12148,12148,0,0.0,0.00016463615409944023,0.0,73.0,109.0
venue_id,int64,12148,12148,0,0.0,0.0,1.0,680.0,6130.0
venue_latitude,float64,12148,12148,0,0.0,0.0,19.403611,39.097389,51.50853
venue_longitude,float64,12148,12148,0,0.0,0.0,-122.389448,-87.634167,139.7519
venue_timezone_offset,float64,12148,12148,0,0.0,0.00032927230819888045,-8.0,-6.0,9.0
