column,dtype,rows,non_null,nulls,null_rate,zero_rate,min,median,max
home_sp_avg_fastball_velocity_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_avg_spin_rate_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_barrel_rate_allowed_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_breaking_ball_usage_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_fastball_usage_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_hard_hit_rate_allowed_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_offspeed_usage_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_statcast_woba_allowed_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_statcast_xwoba_allowed_to_date,float64,4119,0,4119,1.0,0.0,,,
home_sp_whiff_rate_to_date,float64,4119,0,4119,1.0,0.0,,,
humidity,float64,4119,0,4119,1.0,0.0,,,
lineup_platoon_woba_diff,float64,4119,0,4119,1.0,0.0,,,
lineup_statcast_xwoba_diff,float64,4119,0,4119,1.0,0.0,,,
market_away_moneyline_movement,float64,4119,0,4119,1.0,0.0,,,
market_away_sp_changed,float64,4119,0,4119,1.0,0.0,,,
market_closing_total_line,float64,4119,0,4119,1.0,0.0,,,
market_current_away_moneyline,float64,4119,0,4119,1.0,0.0,,,
market_current_home_moneyline,float64,4119,0,4119,1.0,0.0,,,
market_current_total_line,float64,4119,0,4119,1.0,0.0,,,
market_home_moneyline_movement,float64,4119,0,4119,1.0,0.0,,,
market_home_sp_changed,float64,4119,0,4119,1.0,0.0,,,
market_opening_away_moneyline,float64,4119,0,4119,1.0,0.0,,,
market_opening_home_moneyline,float64,4119,0,4119,1.0,0.0,,,
market_opening_total_line,float64,4119,0,4119,1.0,0.0,,,
market_ou_vig,float64,4119,0,4119,1.0,0.0,,,
market_over_implied_prob,float64,4119,0,4119,1.0,0.0,,,
market_over_odds,float64,4119,0,4119,1.0,0.0,,,
market_starter_change_count,float64,4119,0,4119,1.0,0.0,,,
market_total_line,float64,4119,0,4119,1.0,0.0,,,
market_total_line_movement,float64,4119,0,4119,1.0,0.0,,,
market_under_implied_prob,float64,4119,0,4119,1.0,0.0,,,
market_under_odds,float64,4119,0,4119,1.0,0.0,,,
sp_fastball_velocity_diff,float64,4119,0,4119,1.0,0.0,,,
sp_statcast_xwoba_allowed_diff,float64,4119,0,4119,1.0,0.0,,,
sp_whiff_rate_diff,float64,4119,0,4119,1.0,0.0,,,
temperature,float64,4119,0,4119,1.0,0.0,,,
wind_direction,float64,4119,0,4119,1.0,0.0,,,
wind_speed,float64,4119,0,4119,1.0,0.0,,,
park_factor_hr,float64,4119,3353,766,0.18596746783199805,0.0,0.6922082171291463,0.9516618010330116,1.5984332805142054
park_factor_run,float64,4119,3353,766,0.18596746783199805,0.0,0.8390013976048889,1.0005009095462811,1.1662735777558162
sp_bb_rate_public_diff,float64,4119,3569,550,0.1335275552318524,0.0038844379703811605,-0.35714285714285715,0.001081081081081084,0.36719883889695215
sp_command_proxy_diff,float64,4119,3569,550,0.1335275552318524,0.0021849963583394027,-0.579185520361991,0.004231679000021693,0.4963715529753266
sp_era_diff,float64,4119,3569,550,0.1335275552318524,0.004612770089827628,-92.69999999999996,0.08277976494634753,47.57142857142855
sp_fip_diff,float64,4119,3569,550,0.1335275552318524,0.00024277737314882253,-24.7888888888889,0.044339788070843156,14.000000000000004
sp_k_rate_public_diff,float64,4119,3569,550,0.1335275552318524,0.0012138868657441126,-0.43099787685774943,0.0016860698514652717,0.38974358974358975
sp_run_prevention_proxy_diff,float64,4119,3569,550,0.1335275552318524,0.00024277737314882253,-24.7888888888889,0.044339788070843156,14.000000000000004
sp_whiff_proxy_diff,float64,4119,3569,550,0.1335275552318524,0.0012138868657441126,-0.43099787685774943,0.0016860698514652717,0.38974358974358975
away_sp_bb_per_9_season_to_date,float64,4119,3752,367,0.08909929594561787,0.016994416120417577,0.0,3.0789473684210527,134.99999999999994
away_sp_era_season_to_date,float64,4119,3752,367,0.08909929594561787,0.02500606943432872,0.0,3.8571428571428577,134.99999999999994
away_sp_fip_last_3_starts,float64,4119,3752,367,0.08909929594561787,0.0,-1.4,3.843690296631473,48.1
away_sp_fip_last_5_starts,float64,4119,3752,367,0.08909929594561787,0.0,-1.4,3.892616623572506,48.1
away_sp_fip_season_to_date,float64,4119,3752,367,0.08909929594561787,0.0,-1.4,3.7,48.09999999999998
away_sp_hr_per_9_season_to_date,float64,4119,3752,367,0.08909929594561787,0.13862588006797766,0.0,0.6862330431572795,9.0
away_sp_k_per_9_season_to_date,float64,4119,3752,367,0.08909929594561787,0.004127215343529983,0.0,7.476923076923077,26.999999999999996
away_sp_run_prevention_proxy,float64,4119,3752,367,0.08909929594561787,0.0,-1.4,3.7,48.09999999999998
away_sp_whip_season_to_date,float64,4119,3752,367,0.08909929594561787,0.00048555474629764507,0.0,1.3234188412206986,14.999999999999993
away_sp_bb_rate_season_to_date,float64,4119,3753,366,0.08885651857246904,0.016994416120417577,0.0,0.07885304659498207,0.8333333333333334
away_sp_command_proxy,float64,4119,3753,366,0.08885651857246904,0.022578295702840496,-0.8333333333333334,0.1111111111111111,0.6666666666666666
away_sp_k_rate_season_to_date,float64,4119,3753,366,0.08885651857246904,0.004369992716678805,0.0,0.18888888888888888,0.6666666666666666
away_sp_kbb_rate_season_to_date,float64,4119,3753,366,0.08885651857246904,0.022578295702840496,-0.8333333333333334,0.1111111111111111,0.6666666666666666
away_sp_whiff_proxy,float64,4119,3753,366,0.08885651857246904,0.004369992716678805,0.0,0.18888888888888888,0.6666666666666666
away_sp_ip_avg_last_3_starts,float64,4119,3754,365,0.08861374119932022,0.00048555474629764507,0.0,5.333333333333333,9.0
away_sp_pitch_count_last_start,float64,4119,3754,365,0.08861374119932022,0.00024277737314882253,0.0,91.0,123.0
away_sp_rest_days,float64,4119,3754,365,0.08861374119932022,0.0,3.0,6.0,173.0
home_sp_bb_per_9_season_to_date,float64,4119,3780,339,0.08230152949745084,0.018693857732459334,0.0,3.0,67.49999999999997
home_sp_bb_rate_season_to_date,float64,4119,3780,339,0.08230152949745084,0.018693857732459334,0.0,0.07692307692307693,0.5
home_sp_command_proxy,float64,4119,3780,339,0.08230152949745084,0.020636076717649915,-0.3157894736842105,0.1111111111111111,0.5217391304347826
home_sp_era_season_to_date,float64,4119,3780,339,0.08230152949745084,0.02597717892692401,0.0,3.8076923076923075,94.49999999999996
home_sp_fip_last_3_starts,float64,4119,3780,339,0.08230152949745084,0.0,-0.8999999999999999,3.7907996894409948,28.6
home_sp_fip_last_5_starts,float64,4119,3780,339,0.08230152949745084,0.0,-0.8999999999999999,3.8545739348370933,28.6
home_sp_fip_season_to_date,float64,4119,3780,339,0.08230152949745084,0.0,-0.8999999999999999,3.6777027027027027,28.60000000000001
home_sp_hr_per_9_season_to_date,float64,4119,3780,339,0.08230152949745084,0.13716921582908473,0.0,0.6878980891719745,13.500000000000004
home_sp_ip_avg_last_3_starts,float64,4119,3780,339,0.08230152949745084,0.0,0.6666666666666666,5.333333333333333,8.444444444444445
home_sp_k_per_9_season_to_date,float64,4119,3780,339,0.08230152949745084,0.005341102209274096,0.0,7.411764705882353,26.99999999999999
home_sp_k_rate_season_to_date,float64,4119,3780,339,0.08230152949745084,0.005341102209274096,0.0,0.1883262477432881,0.5652173913043478
home_sp_kbb_rate_season_to_date,float64,4119,3780,339,0.08230152949745084,0.020636076717649915,-0.3157894736842105,0.1111111111111111,0.5217391304347826
home_sp_pitch_count_last_start,float64,4119,3780,339,0.08230152949745084,0.00024277737314882253,0.0,91.0,127.0
home_sp_rest_days,float64,4119,3780,339,0.08230152949745084,0.0,2.0,6.0,161.0
home_sp_run_prevention_proxy,float64,4119,3780,339,0.08230152949745084,0.0,-0.8999999999999999,3.6777027027027027,28.60000000000001
home_sp_whiff_proxy,float64,4119,3780,339,0.08230152949745084,0.005341102209274096,0.0,0.1883262477432881,0.5652173913043478
home_sp_whip_season_to_date,float64,4119,3780,339,0.08230152949745084,0.00048555474629764507,0.0,1.3159851301115242,11.999999999999995
home_team_ops_last_14d,float64,4119,4075,44,0.010682204418548192,0.0,0.12903225806451613,0.3429844097995546,0.525
home_lineup_bottom4_ops,float64,4119,4082,37,0.008982762806506433,0.00024277737314882253,0.0,0.32594649658661967,1.0
home_team_ops_last_30d,float64,4119,4084,35,0.008497208060208788,0.0,0.15625,0.3431488161302257,0.5
away_team_ops_last_14d,float64,4119,4085,34,0.008254430687059966,0.0,0.16129032258064516,0.3427230046948357,0.5
away_lineup_3to5_woba,float64,4119,4086,33,0.008011653313911144,0.00048555474629764507,0.0,0.34198447458361125,0.89
away_lineup_top3_woba,float64,4119,4086,33,0.008011653313911144,0.0,0.08995726495726497,0.3329349867665001,0.5821363636363637
home_lineup_3to5_woba,float64,4119,4086,33,0.008011653313911144,0.0007283321194464676,0.0,0.3426126209806514,0.97
home_lineup_top3_woba,float64,4119,4086,33,0.008011653313911144,0.0007283321194464676,0.0,0.3340018086237175,0.7441666666666666
lineup_bb_rate_diff,float64,4119,4086,33,0.008011653313911144,0.00048555474629764507,-0.25,-0.00030213961332827693,0.21296296296296294
lineup_iso_diff,float64,4119,4086,33,0.008011653313911144,0.0,-0.7083333333333334,-0.000534809474062134,0.23809523809523808
lineup_k_rate_diff,float64,4119,4086,33,0.008011653313911144,0.00024277737314882253,-0.25396825396825395,-0.0007328139283969415,0.374074074074074
lineup_woba_diff,float64,4119,4086,33,0.008011653313911144,0.0,-0.21239583333333328,0.0004336777657761859,0.6550952380952382
lineup_xwoba_proxy_diff,float64,4119,4086,33,0.008011653313911144,0.0,-0.21239583333333328,0.0004336777657761859,0.6550952380952382
home_lineup_avg_babip,float64,4119,4087,32,0.007768875940762321,0.00024277737314882253,0.0,0.3193748133522505,0.8333333333333333
home_lineup_avg_iso,float64,4119,4087,32,0.007768875940762321,0.00024277737314882253,-0.875,-0.26834100147960105,0.0
home_lineup_avg_ops,float64,4119,4087,32,0.007768875940762321,0.0,0.125,0.34809673376286104,0.9
home_lineup_avg_woba,float64,4119,4087,32,0.007768875940762321,0.0,0.11125,0.3132345527056456,0.902
home_lineup_bb_rate,float64,4119,4087,32,0.007768875940762321,0.0016994416120417577,0.0,0.09450882010723455,0.31904761904761897
home_lineup_k_rate,float64,4119,4087,32,0.007768875940762321,0.00048555474629764507,0.0,0.18645996039576213,0.41666666666666663
home_lineup_weighted_woba_by_order,float64,4119,4087,32,0.007768875940762321,0.0,0.11,0.3170271950060707,0.9009090909090909
home_lineup_xwoba_proxy,float64,4119,4087,32,0.007768875940762321,0.0,0.11125,0.3132345527056456,0.902
team_bb_rate_diff,float64,4119,4087,32,0.007768875940762321,0.00024277737314882253,-0.14375,-0.00043938619925354416,0.11503811503811506
team_k_rate_diff,float64,4119,4087,32,0.007768875940762321,0.0,-0.2845394736842105,-0.0004785146904009996,0.32781954887218046
team_woba_diff,float64,4119,4087,32,0.007768875940762321,0.00024277737314882253,-0.23214553638409605,-0.0004918071966270587,0.24379790940766546
travel_distance_diff,float64,4119,4087,32,0.007768875940762321,0.5819373634377276,-194.69970120361162,0.0,203.44711579670403
travel_rest_diff,float64,4119,4087,32,0.007768875940762321,0.9172129157562515,-5.0,0.0,23.0
travel_timezone_shift_diff,float64,4119,4087,32,0.007768875940762321,0.9922311240592376,0.0,0.0,0.0
away_lineup_bottom4_ops,float64,4119,4088,31,0.007526098567613498,0.0012138868657441126,0.0,0.32536813135202564,0.6666666666666666
home_bullpen_fip_season_to_date,float64,4119,4088,31,0.007526098567613498,0.0,0.7000000000000002,4.197726098191215,8.63846153846154
home_bullpen_whip_season_to_date,float64,4119,4088,31,0.007526098567613498,0.0,0.5000000000000001,1.5000000000000002,2.8
home_team_bb_rate_season_to_date,float64,4119,4088,31,0.007526098567613498,0.0,0.025,0.09489856906585775,0.24324324324324326
home_team_k_rate_season_to_date,float64,4119,4088,31,0.007526098567613498,0.0,0.08641975308641975,0.19171279801606483,0.46875
home_team_ops_season_to_date,float64,4119,4088,31,0.007526098567613498,0.0,0.15625,0.3416282856896243,0.5
home_team_recent_10g_win_rate,float64,4119,4088,31,0.007526098567613498,0.00873998543335761,0.0,0.5,1.0
home_team_recent_7g_win_rate,float64,4119,4088,31,0.007526098567613498,0.019907744598203447,0.0,0.42857142857142855,1.0
home_team_runs_allowed_per_game_to_date,float64,4119,4088,31,0.007526098567613498,0.0,1.0,4.728035087719299,9.0
home_team_runs_per_game_to_date,float64,4119,4088,31,0.007526098567613498,0.00048555474629764507,0.0,4.680851063829787,13.0
home_team_woba_season_to_date,float64,4119,4088,31,0.007526098567613498,0.0,0.13064516129032258,0.30603992528545465,0.49809523809523815
home_travel_distance_miles,float64,4119,4088,31,0.007526098567613498,0.748239864044671,0.0,0.0,203.44711579670403
home_travel_rest_days,float64,4119,4088,31,0.007526098567613498,0.016023306627822288,0.0,1.0,36.0
home_travel_timezone_shift,float64,4119,4088,31,0.007526098567613498,0.9924739014323865,0.0,0.0,0.0
away_lineup_avg_babip,float64,4119,4089,30,0.007283321194464676,0.0,0.1,0.31854044268504,0.6904761904761905
away_lineup_avg_iso,float64,4119,4089,30,0.007283321194464676,0.0,-0.5952380952380951,-0.2676233204772249,-0.06666666666666667
away_lineup_avg_ops,float64,4119,4089,30,0.007283321194464676,0.0,0.1111111111111111,0.34812389108705605,0.619047619047619
away_lineup_avg_woba,float64,4119,4089,30,0.007283321194464676,0.0,0.09888888888888889,0.31311497530302074,0.5776190476190477
away_lineup_bb_rate,float64,4119,4089,30,0.007283321194464676,0.0012138868657441126,0.0,0.09448191305183092,0.2536973443223443
away_lineup_k_rate,float64,4119,4089,30,0.007283321194464676,0.0007283321194464676,0.0,0.18600140218627317,0.4666666666666666
away_lineup_weighted_woba_by_order,float64,4119,4089,30,0.007283321194464676,0.0,0.09417989417989418,0.31720160611487286,0.5776096491228071
away_lineup_xwoba_proxy,float64,4119,4089,30,0.007283321194464676,0.0,0.09888888888888889,0.31311497530302074,0.5776190476190477
away_team_ops_last_30d,float64,4119,4089,30,0.007283321194464676,0.0,0.16129032258064516,0.3432671081677704,0.5
away_bullpen_fip_season_to_date,float64,4119,4090,29,0.007040543821315854,0.0,-0.06666666666666687,4.197629274363683,12.600000000000001
away_bullpen_whip_season_to_date,float64,4119,4090,29,0.007040543821315854,0.0,0.33333333333333337,1.4964220794183158,5.000000000000001
away_team_bb_rate_season_to_date,float64,4119,4090,29,0.007040543821315854,0.00024277737314882253,0.0,0.09527325210843421,0.18181818181818182
away_team_k_rate_season_to_date,float64,4119,4090,29,0.007040543821315854,0.0,0.07692307692307693,0.1918908541704344,0.4857142857142857
away_team_ops_season_to_date,float64,4119,4090,29,0.007040543821315854,0.0,0.2028985507246377,0.34200212512608774,0.5
away_team_recent_10g_win_rate,float64,4119,4090,29,0.007040543821315854,0.013838310269482883,0.0,0.5,1.0
away_team_recent_7g_win_rate,float64,4119,4090,29,0.007040543821315854,0.02379218256858461,0.0,0.42857142857142855,1.0
away_team_runs_allowed_per_game_to_date,float64,4119,4090,29,0.007040543821315854,0.0007283321194464676,0.0,4.7216165413533835,12.0
away_team_runs_per_game_to_date,float64,4119,4090,29,0.007040543821315854,0.0,1.0,4.685514485514485,9.8
away_team_woba_season_to_date,float64,4119,4090,29,0.007040543821315854,0.0,0.17516129032258063,0.3063213458511451,0.43200000000000005
away_travel_distance_miles,float64,4119,4090,29,0.007040543821315854,0.5785384802136441,0.0,0.0,203.44711579670403
away_travel_rest_days,float64,4119,4090,29,0.007040543821315854,0.016023306627822288,0.0,1.0,35.0
away_travel_timezone_shift,float64,4119,4090,29,0.007040543821315854,0.9929594561786842,0.0,0.0,0.0
away_lineup_previous_starter_missing_count,float64,4119,4113,6,0.0014566642388929353,0.1109492595290119,0.0,2.0,9.0
away_lineup_previous_starter_return_rate,float64,4119,4113,6,0.0014566642388929353,0.00048555474629764507,0.0,0.7777777777777778,1.0
home_lineup_previous_starter_missing_count,float64,4119,4113,6,0.0014566642388929353,0.11410536537994659,0.0,2.0,9.0
home_lineup_previous_starter_return_rate,float64,4119,4113,6,0.0014566642388929353,0.00048555474629764507,0.0,0.7777777777777778,1.0
lineup_previous_starter_return_diff,float64,4119,4113,6,0.0014566642388929353,0.24471959213401312,-0.8888888888888888,0.0,0.7777777777777778
away_sp_id,string,4119,4117,2,0.00048555474629764507,,,,
home_sp_id,string,4119,4118,1,0.00024277737314882253,,,,
away_bullpen_fatigue_score,float64,4119,4119,0,0.0,0.013352755523185239,0.0,14.4,39.33333333333333
away_bullpen_ip_last_1d,float64,4119,4119,0,0.0,0.2770089827628065,0.0,3.0,11.666666666666666
away_bullpen_ip_last_3d,float64,4119,4119,0,0.0,0.03423160961398398,0.0,8.0,19.666666666666664
away_bullpen_ip_last_5d,float64,4119,4119,0,0.0,0.013352755523185239,0.0,14.0,31.0
away_closer_used_yesterday,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_estimated_high_leverage_role_fatigue_score,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_high_leverage_rp_fatigue_score,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_lineup_available_ratio,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
away_lineup_confidence,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
away_lineup_expected_starter_ratio,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
away_lineup_hard_contact_proxy,float64,4119,4119,0,0.0,0.007283321194464676,-0.22037037037037038,-0.10747178648780721,0.01851851851851852
away_lineup_injury_absence_signal_count,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_lineup_lefty_ratio,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_lineup_platoon_advantage_ratio,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_lineup_player_count,float64,4119,4119,0,0.0,0.00024277737314882253,0.0,9.0,9.0
away_lineup_rest_signal_count,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_lineup_same_hand_ratio,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_score,float64,4119,4119,0,0.0,0.06773488710852149,0.0,4.0,30.0
away_team,str,4119,4119,0,0.0,,,,
away_travel_away_game_streak,int64,4119,4119,0,0.0,0.0,1.0,3.0,23.0
away_travel_home_game_streak,int64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
away_travel_is_back_to_back,float64,4119,4119,0,0.0,0.28162175285263413,0.0,1.0,1.0
away_travel_travel_day,float64,4119,4119,0,0.0,0.9215829084729303,0.0,0.0,1.0
bullpen_fatigue_diff,float64,4119,4119,0,0.0,0.01747997086671522,-26.23333333333333,-0.2333333333333325,23.46666666666666
game_date,datetime64[us],4119,4119,0,0.0,,,,
game_id,string,4119,4119,0,0.0,,,,
home_bullpen_fatigue_score,float64,4119,4119,0,0.0,0.016751638747268753,0.0,15.0,45.2
home_bullpen_ip_last_1d,float64,4119,4119,0,0.0,0.28040786598689005,0.0,3.0,11.0
home_bullpen_ip_last_3d,float64,4119,4119,0,0.0,0.03495994173343044,0.0,8.0,24.0
home_bullpen_ip_last_5d,float64,4119,4119,0,0.0,0.016751638747268753,0.0,13.666666666666668,31.666666666666664
home_closer_used_yesterday,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_estimated_high_leverage_role_fatigue_score,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_field_advantage,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
home_high_leverage_rp_fatigue_score,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_lineup_available_ratio,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
home_lineup_confidence,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
home_lineup_expected_starter_ratio,float64,4119,4119,0,0.0,0.0,1.0,1.0,1.0
home_lineup_hard_contact_proxy,float64,4119,4119,0,0.0,0.008011653313911144,-0.21296296296296294,-0.10729480917518605,3.0839528461809902e-18
home_lineup_injury_absence_signal_count,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_lineup_lefty_ratio,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_lineup_platoon_advantage_ratio,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_lineup_player_count,float64,4119,4119,0,0.0,0.00024277737314882253,0.0,9.0,9.0
home_lineup_rest_signal_count,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_lineup_same_hand_ratio,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_score,float64,4119,4119,0,0.0,0.053896576839038604,0.0,4.0,21.0
home_team,str,4119,4119,0,0.0,,,,
home_team_win,int64,4119,4119,0,0.0,0.5015780529254673,0.0,0.0,1.0
home_travel_away_game_streak,int64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
home_travel_home_game_streak,int64,4119,4119,0,0.0,0.0,1.0,3.0,12.0
home_travel_is_back_to_back,float64,4119,4119,0,0.0,0.2842923039572712,0.0,1.0,1.0
home_travel_travel_day,float64,4119,4119,0,0.0,0.9448895362952173,0.0,0.0,1.0
is_dome,int64,4119,4119,0,0.0,0.8994901675163874,0.0,0.0,1.0
lineup_confidence_diff,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
lineup_hard_contact_proxy_diff,float64,4119,4119,0,0.0,0.007283321194464676,-0.19444444444444442,3.529748132719002e-05,0.13888888888888887
lineup_injury_absence_signal_diff,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
lineup_platoon_advantage_diff,float64,4119,4119,0,0.0,1.0,0.0,0.0,0.0
prediction_mode,str,4119,4119,0,0.0,,,,
season,int64,4119,4119,0,0.0,0.0,2021.0,2023.0,2026.0
venue_id,string,4119,4119,0,0.0,,,,
venue_latitude,float64,4119,4119,0,0.0,0.0,35.1682,36.317,37.5122
venue_longitude,float64,4119,4119,0,0.0,0.0,126.6908,127.0719,129.0615
venue_timezone_offset,int64,4119,4119,0,0.0,0.0,9.0,9.0,9.0
